win,period,race_id,field,p1,top3sum,resid,n_eff,ax_hit,top3_hits,rand3,cut5,cut10,cut15,cut20
T2,探索,20250712_02_01,14,0.7903171,1.9261171,1.6952388,7.774026,0,1,0.6428571428571429,2,5,7,8
T2,探索,20250712_02_02,12,0.72111106,1.843035,1.3358411,6.9582677,1,2,0.75,1,4,6,7
T2,探索,20250712_02_03,12,0.6919535,1.8043687,1.661153,8.0034485,1,2,0.75,1,2,3,5
T2,探索,20250712_02_04,14,0.7691619,1.7429166,1.5292192,7.567053,1,1,0.6428571428571429,3,5,5,9
T2,探索,20250712_02_06,16,0.350523,1.0008129,1.9579265,12.098169,0,0,0.5625,2,5,6,10
T2,探索,20250712_02_07,10,0.48767146,1.2469819,1.1527891,7.4097185,0,1,0.9,0,3,3,5
T2,探索,20250712_02_08,11,0.4853674,1.266483,1.3612075,8.084886,1,1,0.8181818181818182,1,3,3,6
T2,探索,20250712_02_09,11,0.7691619,1.8102841,1.477585,6.9748144,1,2,0.8181818181818182,1,2,3,5
T2,探索,20250712_02_10,11,0.6273453,1.5001135,1.8811538,8.708043,1,2,0.8181818181818182,1,1,3,3
T2,探索,20250712_02_11,14,0.43638408,1.0822366,1.6388768,10.010588,0,1,0.6428571428571429,2,6,6,7
T2,探索,20250712_02_12,12,0.66037005,1.6383767,1.5461527,8.178721,0,1,0.75,1,1,2,7
T2,探索,20250712_03_01,10,0.8949561,1.9397141,1.1834502,5.7638903,1,2,0.9,1,2,2,5
T2,探索,20250712_03_02,15,0.6919535,1.7365237,1.5213168,7.851004,0,2,0.6,4,7,7,9
T2,探索,20250712_03_03,16,0.61751324,1.519323,1.4848577,8.719965,1,2,0.5625,2,7,7,13
T2,探索,20250712_03_04,16,0.7903171,1.6323285,1.5742037,8.114161,1,3,0.5625,2,7,9,12
T2,探索,20250712_03_05,11,0.48497558,1.3984567,1.3324661,8.337051,0,2,0.8181818181818182,0,1,2,6
T2,探索,20250712_03_06,14,0.55083853,1.2011285,2.0060217,10.852711,0,0,0.6428571428571429,0,1,5,8
T2,探索,20250712_03_07,14,0.7331206,1.7133516,1.4519194,7.531323,1,2,0.6428571428571429,4,5,6,8
T2,探索,20250712_03_08,15,0.6526777,1.4815956,1.4849334,8.5669155,1,1,0.6,2,6,6,10
T2,探索,20250712_03_09,12,0.5486517,1.284255,1.5216379,8.958046,1,1,0.75,0,2,4,6
T2,探索,20250712_03_10,9,0.59629405,1.543284,1.2125475,6.944476,1,2,1.0,0,0,2,3
T2,探索,20250712_03_11,14,0.56126124,1.2386125,1.5625364,9.418477,0,0,0.6428571428571429,2,4,5,9
T2,探索,20250712_03_12,15,0.59629405,1.3459245,1.7618392,9.833164,0,1,0.6,2,4,6,10
T2,探索,20250712_10_01,10,0.71739435,2.0628269,1.289805,6.130935,0,1,0.9,2,2,3,5
T2,探索,20250712_10_02,16,0.70141035,1.6640188,1.6769457,8.659328,0,2,0.5625,4,7,8,11
T2,探索,20250712_10_03,14,0.7871425,2.0001483,1.5072547,7.438483,1,3,0.6428571428571429,2,6,7,8
T2,探索,20250712_10_05,12,0.59629405,1.375812,1.6867881,9.369912,0,1,0.75,0,0,2,6
T2,探索,20250712_10_06,18,0.6919535,1.4851203,1.6775876,9.345945,0,1,0.5,2,9,11,14
T2,探索,20250712_10_07,18,0.7783375,1.4064753,1.7847764,9.258275,1,1,0.5,4,6,9,14
T2,探索,20250712_10_08,16,0.5150648,1.1271375,1.7090693,11.336247,0,1,0.5625,0,5,7,12
T2,探索,20250712_10_09,11,0.6919535,1.6759073,1.4697211,7.5842557,1,2,0.8181818181818182,1,2,2,5
T2,探索,20250712_10_10,13,0.63225985,1.1287001,1.5898166,9.195259,1,2,0.6923076923076923,0,2,4,7
T2,探索,20250712_10_11,10,0.5416097,1.3725431,1.6376183,8.122484,0,0,0.9,0,2,2,2
T2,探索,20250712_10_12,17,0.59629405,1.3830369,1.6654665,9.923603,0,1,0.5294117647058824,1,6,8,13
T2,探索,20250713_02_01,11,0.6167119,1.5314229,1.1918962,6.7942758,0,1,0.8181818181818182,2,3,4,5
T2,探索,20250713_02_02,13,0.6919535,1.6970488,1.360981,7.4196467,1,3,0.6923076923076923,1,5,5,8
T2,探索,20250713_02_03,16,0.50842065,1.2409787,2.095323,10.964416,0,0,0.5625,4,4,7,8
T2,探索,20250713_02_04,13,0.6919535,1.4405165,1.2638402,7.7264423,1,1,0.6923076923076923,1,3,5,10
T2,探索,20250713_02_06,15,0.59629405,1.5608554,1.3431171,7.955567,0,1,0.6,4,7,8,11
T2,探索,20250713_02_07,8,0.49718562,1.3910728,1.0662795,6.547304,1,2,1.125,0,0,2,3
T2,探索,20250713_02_08,12,0.59629405,1.4508796,1.3786436,7.657814,0,1,0.75,1,5,6,6
T2,探索,20250713_02_09,11,0.59629405,1.5186692,1.7646946,8.047097,0,1,0.8181818181818182,2,3,3,4
T2,探索,20250713_02_10,8,0.50402325,0.87214714,0.68778825,5.7018976,1,2,1.125,0,2,2,7
T2,探索,20250713_02_11,12,0.72111106,1.2700933,1.3336636,7.6404295,1,2,0.75,0,2,4,8
T2,探索,20250713_02_12,8,0.66037005,1.888924,1.29071,6.4018073,0,1,1.125,0,0,1,2
T2,探索,20250713_03_01,8,0.7828872,1.9085457,0.9313736,5.4954762,1,2,1.125,1,1,1,3
T2,探索,20250713_03_02,15,0.7691619,1.9784598,1.9531848,7.7057643,0,1,0.6,4,7,7,10
T2,探索,20250713_03_03,16,0.59629405,1.5513786,1.4576542,8.312406,1,2,0.5625,4,8,8,11
T2,探索,20250713_03_04,16,0.7691619,1.7337232,1.7986412,8.965922,1,2,0.5625,3,3,5,12
T2,探索,20250713_03_05,15,0.59178466,1.3989311,2.0369868,10.488005,0,0,0.6,1,3,5,8
T2,探索,20250713_03_06,15,0.7903171,1.9186547,1.2045373,6.4700694,1,3,0.6,5,9,9,10
T2,探索,20250713_03_07,15,0.66037005,1.4809713,1.7046183,9.46386,0,1,0.6,1,4,6,11
T2,探索,20250713_03_08,15,0.49291208,1.1566676,1.5798624,9.826423,1,2,0.6,4,6,6,10
T2,探索,20250713_03_09,13,0.8101942,1.5510919,1.5738071,7.985769,1,1,0.6923076923076923,1,1,4,9
T2,探索,20250713_03_10,15,0.59629405,1.2593293,1.4280016,9.304578,0,1,0.6,1,6,6,12
T2,探索,20250713_03_11,15,0.59178466,1.3397887,1.5882332,9.453724,1,1,0.6,2,5,7,10
T2,探索,20250713_03_12,9,0.5270548,1.5429586,1.3236063,6.9038377,1,2,1.0,1,1,1,4
T2,探索,20250713_10_01,12,0.69414645,1.3897773,1.5750402,8.309096,0,2,0.75,1,1,2,7
T2,探索,20250713_10_02,18,0.26611212,0.7815525,1.9784492,14.553061,0,2,0.5,3,5,7,14
T2,探索,20250713_10_03,15,0.63225985,1.6496626,1.8249569,8.282372,0,1,0.6,2,8,8,9
T2,探索,20250713_10_04,16,0.61751324,1.7616935,1.7812612,8.619436,1,2,0.5625,3,6,9,9
T2,探索,20250713_10_05,8,0.6526777,1.5276895,1.3686163,6.9082575,1,1,1.125,0,0,0,1
T2,探索,20250713_10_06,8,0.63225985,1.4310666,1.2363399,6.6665688,1,2,1.125,0,0,1,2
T2,探索,20250713_10_07,16,0.48961726,1.1758118,1.7360479,10.417013,1,1,0.5625,3,6,7,11
T2,探索,20250713_10_08,16,0.59178466,1.351095,1.8547702,9.848276,1,2,0.5625,4,6,6,10
T2,探索,20250713_10_09,14,0.5418141,1.2330077,1.7108644,10.003049,1,1,0.6428571428571429,0,4,5,9
T2,探索,20250713_10_10,9,0.49718562,1.3714331,1.3556108,7.5968237,0,1,1.0,0,0,2,2
T2,探索,20250713_10_11,16,0.44384646,1.0608537,1.5814182,11.15672,1,2,0.5625,2,5,8,12
T2,探索,20250713_10_12,15,0.44827613,1.2150489,1.7547631,10.924124,0,0,0.6,0,4,5,10
T2,探索,20250719_02_01,11,0.7903171,1.5004061,1.155928,6.394942,1,1,0.8181818181818182,1,3,4,6
T2,探索,20250719_02_02,12,0.72111106,1.7971163,1.405922,7.301762,1,1,0.75,1,3,5,6
T2,探索,20250719_02_03,12,0.7474113,1.8208025,1.4811045,7.4287243,0,2,0.75,1,3,3,7
T2,探索,20250719_02_04,15,0.59629405,1.3788819,1.5194733,9.19359,0,1,0.6,1,5,7,10
T2,探索,20250719_02_05,8,0.43638408,1.200152,0.6621914,5.727075,0,1,1.125,1,2,3,4
T2,探索,20250719_02_06,12,0.74286157,1.7842767,1.4266669,7.223104,0,1,0.75,1,3,3,7
T2,探索,20250719_02_07,16,0.63225985,1.2587372,1.8047714,10.470591,1,2,0.5625,0,6,7,12
T2,探索,20250719_02_08,10,0.51465124,1.3690066,1.1671287,7.181273,1,1,0.9,2,2,2,5
T2,探索,20250719_02_09,14,0.59629405,1.4301794,1.6071448,8.936308,1,2,0.6428571428571429,2,4,6,9
T2,探索,20250719_02_10,14,0.59629405,1.2869576,1.6451055,9.11875,1,2,0.6428571428571429,2,4,6,9
T2,探索,20250719_02_11,14,0.46952865,1.2625439,1.6913108,9.967909,0,1,0.6428571428571429,2,3,5,8
T2,探索,20250719_02_12,16,0.7691619,1.7849069,1.9150921,8.82956,0,0,0.5625,4,6,6,10
T2,探索,20250719_03_01,8,0.7691619,1.5545032,1.1721162,6.2526207,1,3,1.125,0,0,0,2
T2,探索,20250719_03_02,8,0.65347904,1.7501986,0.46335292,4.516617,0,1,1.125,1,4,4,5
T2,探索,20250719_03_03,10,0.73914486,1.7534442,1.601362,7.2626214,1,2,0.9,1,1,1,4
T2,探索,20250719_03_04,16,0.43638408,1.086674,2.1945786,13.046941,0,1,0.5625,1,2,4,10
T2,探索,20250719_03_05,16,0.44827613,1.3210443,2.093256,11.393399,0,1,0.5625,0,5,6,10
T2,探索,20250719_03_06,14,0.59629405,1.7843728,1.8655549,8.118781,0,0,0.6428571428571429,4,5,5,8
T2,探索,20250719_03_07,16,0.59629405,1.5012037,1.4988228,9.005052,0,0,0.5625,3,5,8,13
T2,探索,20250719_03_08,16,0.46952865,1.3200977,1.6641146,10.230241,0,1,0.5625,2,7,8,12
T2,探索,20250719_03_09,8,0.7691619,2.017887,1.3001664,6.1351304,0,2,1.125,0,1,1,2
T2,探索,20250719_03_10,16,0.593756,1.3662794,1.6639297,9.692868,1,1,0.5625,1,6,8,11
T2,探索,20250719_03_11,10,0.54077727,1.5384016,1.3018211,7.361402,1,2,0.9,1,2,2,5
T2,探索,20250719_03_12,11,0.94078946,1.8979604,1.0786284,5.6835456,1,1,0.8181818181818182,2,3,4,7
T2,探索,20250719_10_01,10,0.7691619,2.055093,0.98189074,5.490709,1,2,0.9,2,4,5,6
T2,探索,20250719_10_02,14,0.7828872,2.0023088,1.4922334,7.23455,0,2,0.6428571428571429,4,6,6,8
T2,探索,20250719_10_03,18,0.7871425,1.7704389,1.6500216,8.22831,1,1,0.5,5,8,9,14
T2,探索,20250719_10_04,16,0.7691619,1.7438523,1.5978359,7.7003098,0,1,0.5625,4,7,7,9
T2,探索,20250719_10_05,9,0.5380963,1.4258952,1.2415924,7.3945875,1,2,1.0,0,0,1,3
T2,探索,20250719_10_06,16,0.6167119,1.6233515,1.7255859,8.691744,1,2,0.5625,5,7,7,10
T2,探索,20250719_10_07,9,0.78974694,1.6441023,1.4019732,6.8965273,0,1,1.0,0,0,0,3
T2,探索,20250719_10_08,10,0.59629405,1.4506495,1.4303316,7.1932383,1,2,0.9,1,3,4,4
T2,探索,20250719_10_09,18,0.6638434,1.7039839,1.9279764,9.187606,1,2,0.5,5,8,10,11
T2,探索,20250719_10_10,16,0.44395244,1.1301787,1.6415917,9.929445,0,1,0.5625,3,7,7,9
T2,探索,20250719_10_11,17,0.43638408,1.2242748,1.9354292,11.685003,0,0,0.5294117647058824,1,5,7,13
T2,探索,20250719_10_12,16,0.7828872,1.6877029,1.6528523,8.254318,1,2,0.5625,4,6,6,10
T2,探索,20250720_02_01,16,0.7691619,1.7451779,1.9559461,8.696016,1,2,0.5625,4,5,6,9
T2,探索,20250720_02_02,13,0.7691619,1.8372488,1.1748189,6.513031,1,2,0.6923076923076923,1,5,7,10
T2,探索,20250720_02_03,14,0.44868577,1.2088012,1.7795526,10.245637,0,0,0.6428571428571429,0,3,6,9
T2,探索,20250720_02_04,14,0.7783375,1.780673,1.2495186,6.423653,1,2,0.6428571428571429,5,7,7,9
T2,探索,20250720_02_05,9,0.59629405,1.5373261,1.3346529,7.406611,1,1,1.0,0,0,0,3
T2,探索,20250720_02_06,16,0.7691619,1.5359347,1.9254763,8.904338,1,1,0.5625,3,7,8,9
T2,探索,20250720_02_07,12,0.59629405,1.7412398,1.4689081,7.431691,0,2,0.75,0,5,6,7
T2,探索,20250720_02_08,9,0.7737116,1.8303704,1.4586844,6.5873485,1,3,1.0,1,1,1,3
T2,探索,20250720_02_09,13,0.7871425,1.6982642,1.9590499,8.829713,0,1,0.6923076923076923,1,1,5,7
T2,探索,20250720_02_10,12,0.53086513,1.4418836,1.5254213,8.601289,1,2,0.75,1,3,3,7
T2,探索,20250720_02_11,12,0.68506247,1.2817014,1.3862973,8.009431,1,2,0.75,0,2,2,8
T2,探索,20250720_02_12,12,0.6919535,1.5141963,1.4587895,7.6807146,0,1,0.75,1,4,4,5
T2,探索,20250720_03_01,14,0.5380963,1.3840381,1.6716231,9.482414,0,1,0.6428571428571429,1,3,6,9
T2,探索,20250720_03_02,15,0.5163572,1.4011234,1.9688102,9.772299,0,0,0.6,3,5,6,8
T2,探索,20250720_03_04,8,0.59178466,1.725179,1.0346966,6.075391,1,1,1.125,0,1,2,2
T2,探索,20250720_03_05,13,0.59629405,1.484093,1.8219655,9.854353,0,2,0.6923076923076923,0,0,2,8
T2,探索,20250720_03_06,14,0.7441044,1.5100689,1.6783874,8.231652,1,1,0.6428571428571429,1,5,6,7
T2,探索,20250720_03_07,15,0.72708195,1.5196428,1.5406322,8.411386,1,1,0.6,3,5,6,11
T2,探索,20250720_03_08,14,0.7691619,1.8839778,1.4732906,7.0420218,0,2,0.6428571428571429,3,7,7,8
T2,探索,20250720_03_09,11,0.7691619,1.8291789,1.3625778,6.92803,1,2,0.8181818181818182,0,3,4,6
T2,探索,20250720_03_10,10,0.8949561,2.0975058,1.1466838,5.8610864,1,3,0.9,1,2,2,4
T2,探索,20250720_03_11,13,0.43638408,1.0822366,1.6309776,10.287714,1,1,0.6923076923076923,1,2,2,7
T2,探索,20250720_03_12,15,0.68506247,1.5938134,1.7198994,8.804288,1,2,0.6,3,4,6,8
T2,探索,20250720_10_01,11,0.59629405,1.5475484,1.4455583,7.6098566,0,1,0.8181818181818182,1,2,2,6
T2,探索,20250720_10_02,18,0.59629405,1.483987,2.1683226,10.674896,0,1,0.5,4,8,8,12
T2,探索,20250720_10_03,16,0.79452276,1.7696712,1.4785709,7.8084407,1,2,0.5625,3,6,8,12
T2,探索,20250720_10_04,18,0.74286157,1.8475764,1.6129098,8.07305,0,0,0.5,6,9,10,13
T2,探索,20250720_10_05,13,0.65347904,1.4172469,1.9960034,9.948185,0,1,0.6923076923076923,0,0,2,7
T2,探索,20250720_10_06,9,0.59629405,1.4765246,1.6368403,7.7788825,0,1,1.0,0,0,0,2
T2,探索,20250720_10_07,10,0.72111106,1.7691301,1.1492263,6.147746,0,0,0.9,1,4,4,5
T2,探索,20250720_10_08,12,0.7039912,1.2909064,1.3916751,7.785002,1,2,0.75,1,2,4,7
T2,探索,20250720_10_09,8,0.68506247,1.6413429,1.2164539,6.166074,1,2,1.125,0,1,1,3
T2,探索,20250720_10_10,13,0.35659757,1.0024501,1.7528852,11.059191,0,1,0.6923076923076923,1,1,2,8
T2,探索,20250720_10_11,16,0.43638408,1.0471542,1.7862718,12.054036,0,1,0.5625,0,5,6,11
T2,探索,20250720_10_12,18,0.6919535,1.6111739,1.8661404,9.612194,1,2,0.5,2,9,10,13
T2,探索,20250726_01_01,12,0.59629405,1.5406853,1.5119017,7.6061563,1,3,0.75,1,5,5,7
T2,探索,20250726_01_02,12,0.7903171,1.8570923,1.3125124,6.7076235,1,2,0.75,1,4,5,7
T2,探索,20250726_01_03,14,0.6919535,1.4721309,1.5458256,8.166298,1,2,0.6428571428571429,3,5,5,7
T2,探索,20250726_01_04,14,0.63225985,1.4094667,1.4974139,8.651245,0,1,0.6428571428571429,0,5,6,10
T2,探索,20250726_01_05,13,0.51465124,1.2642817,1.9773183,10.540694,1,1,0.6923076923076923,0,2,3,5
T2,探索,20250726_01_06,13,0.71739435,1.8959997,1.3831593,6.7920504,1,2,0.6923076923076923,1,7,7,8
T2,探索,20250726_01_07,8,0.59629405,1.5074916,1.1066873,6.285919,1,3,1.125,0,1,1,2
T2,探索,20250726_01_09,13,0.65347904,1.4580313,1.4105105,8.098705,1,1,0.6923076923076923,1,3,6,9
T2,探索,20250726_01_10,13,0.6526777,1.6927385,1.8562951,8.063497,1,1,0.6923076923076923,3,4,4,7
T2,探索,20250726_01_11,12,0.4715034,1.24421,1.635144,9.417265,1,1,0.75,0,1,4,7
T2,探索,20250726_01_12,14,0.3975012,0.9514291,1.7505951,11.458423,1,1,0.6428571428571429,2,2,4,9
T2,探索,20250726_04_01,8,0.71739435,1.6261454,0.9095489,5.6356807,1,3,1.125,0,0,1,4
T2,探索,20250726_04_02,12,0.7691619,1.7047594,1.5743728,8.002667,0,1,0.75,0,1,2,6
T2,探索,20250726_04_03,18,0.59629405,1.4229666,2.3371468,12.168132,1,1,0.5,2,5,6,12
T2,探索,20250726_04_04,15,0.7783375,1.6958055,1.293779,7.0241413,1,1,0.6,2,5,10,12
T2,探索,20250726_04_05,8,0.7474113,2.0801258,0.72165316,4.715458,1,2,1.125,1,4,4,4
T2,探索,20250726_04_06,15,0.749773,1.7049592,1.5006219,8.002996,1,1,0.6,1,4,7,12
T2,探索,20250726_04_07,10,0.72111106,1.6447687,1.368714,7.1746774,1,2,0.9,0,0,1,5
T2,探索,20250726_04_08,14,0.59629405,1.6244627,1.6512133,8.926695,0,1,0.6428571428571429,0,4,5,9
T2,探索,20250726_04_09,14,0.6919535,1.884449,1.4462172,7.7809076,1,2,0.6428571428571429,2,3,6,11
T2,探索,20250726_04_10,14,0.45172504,1.1991225,1.5852852,9.37201,0,0,0.6428571428571429,3,5,6,6
T2,探索,20250726_04_11,14,0.58582467,1.5857145,1.4378245,7.813446,1,1,0.6428571428571429,3,5,6,9
T2,探索,20250726_04_12,17,0.7903171,1.8871534,1.3103386,7.0592318,0,1,0.5294117647058824,5,9,11,13
T2,探索,20250726_07_01,13,0.59629405,1.6364346,1.6872119,8.289523,0,0,0.6923076923076923,0,6,6,6
T2,探索,20250726_07_02,16,0.57992625,1.4601568,1.8768351,9.5651655,0,1,0.5625,4,8,8,9
T2,探索,20250726_07_04,11,0.71739435,1.6920848,1.5478127,7.8176036,1,2,0.8181818181818182,0,1,2,4
T2,探索,20250726_07_05,16,0.43638408,1.0037192,1.4829469,11.081697,1,2,0.5625,2,7,9,12
T2,探索,20250726_07_06,16,0.43638408,1.1035233,1.5787549,11.14141,0,0,0.5625,1,5,8,13
T2,探索,20250726_07_07,10,0.5416097,1.5808185,1.8051066,7.538885,1,2,0.9,1,2,3,3
T2,探索,20250726_07_09,8,0.53792626,1.3385692,1.3627903,6.99559,1,2,1.125,0,1,1,1
T2,探索,20250726_07_10,11,0.7828872,1.7134923,1.3427444,6.8869667,1,1,0.8181818181818182,0,3,4,6
T2,探索,20250726_07_11,8,0.44384646,0.9282011,0.54719347,5.541385,1,2,1.125,1,3,3,6
T2,探索,20250726_07_12,10,0.69414645,1.5582536,1.331746,7.203488,1,3,0.9,0,1,1,5
T2,探索,20250727_01_01,14,0.59178466,1.3116821,1.8130287,9.804711,1,2,0.6428571428571429,2,4,5,8
T2,探索,20250727_01_02,14,0.69414645,1.7358156,1.7368667,8.014383,0,1,0.6428571428571429,3,5,8,8
T2,探索,20250727_01_03,14,0.54077727,1.5477886,1.897307,9.116657,1,1,0.6428571428571429,2,5,5,7
T2,探索,20250727_01_04,9,0.7691619,1.6541064,0.937724,5.6524596,0,2,1.0,0,2,2,5
T2,探索,20250727_01_06,9,0.65347904,1.7295854,1.2349848,6.511728,0,2,1.0,0,0,2,4
T2,探索,20250727_01_07,13,0.5648456,1.282973,1.4486024,9.222555,0,0,0.6923076923076923,0,3,4,10
T2,探索,20250727_01_08,8,0.59178466,1.4959053,1.1478012,6.6632333,0,1,1.125,0,0,0,3
T2,探索,20250727_01_09,8,0.7783375,1.8335909,0.9914225,5.4990034,0,2,1.125,0,1,1,3
T2,探索,20250727_01_10,8,0.58582467,1.445503,1.2258073,6.6653867,0,2,1.125,1,1,1,1
T2,探索,20250727_01_11,10,0.7152014,1.4968444,1.4009888,7.3312335,1,2,0.9,0,1,1,5
T2,探索,20250727_01_12,8,0.48497558,1.3983507,1.1756189,6.696783,1,2,1.125,0,0,1,3
T2,探索,20250727_04_03,9,0.6919535,1.782975,1.1577964,6.533968,1,2,1.0,0,0,1,5
T2,探索,20250727_04_04,15,0.7783375,1.849788,1.5302527,7.6533227,1,1,0.6,4,5,7,10
T2,探索,20250727_04_05,15,0.7903171,1.5411847,1.396558,7.6469245,1,1,0.6,1,6,7,12
T2,探索,20250727_04_06,10,0.6167119,1.5456374,1.4045367,7.53653,0,1,0.9,0,2,2,4
T2,探索,20250727_04_07,18,0.6167119,1.2625644,1.888484,10.369197,1,2,0.5,5,8,9,12
T2,探索,20250727_04_08,15,0.59629405,1.5074916,1.8205612,9.522061,1,2,0.6,2,4,4,9
T2,探索,20250727_04_09,13,0.39253387,1.1018754,1.464118,9.658821,0,1,0.6923076923076923,1,3,4,9
T2,探索,20250727_04_10,14,0.74286157,1.7724347,1.4931111,7.314524,0,1,0.6428571428571429,3,4,4,9
T2,探索,20250727_04_11,16,0.59178466,1.4645528,1.6688929,9.564826,1,2,0.5625,2,6,7,11
T2,探索,20250727_04_12,16,0.7783375,1.4976666,1.4586962,8.021336,0,1,0.5625,3,6,7,13
T2,探索,20250727_07_01,14,0.3414948,0.9464774,1.507301,10.837873,1,2,0.6428571428571429,1,4,6,9
T2,探索,20250727_07_02,16,0.66037005,1.70792,1.926117,8.657124,0,1,0.5625,4,8,8,9
T2,探索,20250727_07_04,16,0.49256018,1.1831921,1.5256023,9.70347,0,2,0.5625,4,6,7,12
T2,探索,20250727_07_05,18,0.7691619,1.9527311,1.6753684,8.106288,1,1,0.5,5,9,11,13
T2,探索,20250727_07_06,10,0.9628203,2.235352,1.0778507,5.4375257,1,3,0.9,2,3,4,5
T2,探索,20250727_07_07,16,0.59178466,1.3310312,1.7520545,10.033988,0,2,0.5625,3,5,8,10
T2,探索,20250727_07_09,9,0.7691619,1.580738,1.0488548,5.9637084,1,2,1.0,0,1,3,4
T2,探索,20250727_07_10,12,0.73914486,1.5028926,1.4005108,7.546591,1,1,0.75,2,2,2,8
T2,探索,20250727_07_11,11,0.7828872,2.168987,1.144379,6.0309305,0,2,0.8181818181818182,3,3,5,6
T2,探索,20250727_07_12,9,0.7691619,1.6658201,1.2272284,6.5753717,0,2,1.0,0,0,1,3
T3,探索,20251004_05_01,16,0.82586735,1.6194729,1.1779292,6.492883,1,1,0.5625,4,9,11,11
T3,探索,20251004_05_02,9,0.6646564,1.8781161,1.2384573,6.327589,0,1,1.0,1,2,2,2
T3,探索,20251004_05_03,17,0.46875802,1.2418511,2.0665965,11.315385,1,2,0.5294117647058824,0,6,9,9
T3,探索,20251004_05_04,11,0.62180954,1.4968457,1.4194611,7.948947,0,1,0.8181818181818182,0,1,4,4
T3,探索,20251004_05_05,17,0.46026874,1.3419381,1.7856377,11.006805,0,1,0.5294117647058824,0,7,9,11
T3,探索,20251004_05_06,16,0.82298136,1.6875793,1.6909046,8.530289,1,2,0.5625,1,6,7,10
T3,探索,20251004_05_07,10,0.67394614,1.7377948,1.4174066,6.775517,0,1,0.9,0,3,3,3
T3,探索,20251004_05_08,16,0.5916502,1.6510286,1.8085194,8.509739,1,2,0.5625,4,7,9,9
T3,探索,20251004_05_09,12,0.74675983,1.6235545,1.1950787,6.7643027,1,2,0.75,0,2,7,7
T3,探索,20251004_05_10,15,0.38973594,1.0041918,1.5310973,10.591617,0,0,0.6,1,4,9,10
T3,探索,20251004_05_11,16,0.46875802,1.160305,1.5036114,10.113289,0,0,0.5625,3,5,11,11
T3,探索,20251004_05_12,16,0.6556917,1.5329952,1.6063875,8.478292,0,1,0.5625,1,6,9,9
T3,探索,20251004_08_01,14,0.64237356,1.5088317,1.5570785,8.356307,0,0,0.6428571428571429,3,5,6,8
T3,探索,20251004_08_02,8,0.8486851,2.064203,0.62990284,4.5114017,1,2,1.125,0,3,3,4
T3,探索,20251004_08_03,16,0.6504629,1.383805,1.8358874,10.180137,1,1,0.5625,0,3,7,10
T3,探索,20251004_08_04,14,0.67632705,1.309267,1.497119,8.205022,1,2,0.6428571428571429,2,5,6,6
T3,探索,20251004_08_05,14,0.735974,1.5175564,1.9066583,9.415905,1,1,0.6428571428571429,0,1,5,6
T3,探索,20251004_08_06,16,0.46875802,1.3716116,1.7111715,9.561419,0,0,0.5625,2,8,8,8
T3,探索,20251004_08_07,18,0.7121182,1.7118318,1.6550808,8.533883,0,1,0.5,2,8,12,13
T3,探索,20251004_08_08,12,0.82586735,1.7630563,1.3782867,7.091623,1,1,0.75,0,4,5,5
T3,探索,20251004_08_09,8,0.5955015,1.5020623,1.3584123,7.0255427,0,1,1.125,0,0,0,2
T3,探索,20251004_08_10,16,0.67632705,1.4900076,1.5814242,8.508646,1,1,0.5625,2,5,8,9
T3,探索,20251004_08_11,18,0.46026874,1.1073077,1.8856444,12.324553,1,2,0.5,0,7,10,13
T3,探索,20251004_08_12,13,0.7121182,1.4000872,1.5186816,7.9765935,1,1,0.6923076923076923,2,4,5,6
T3,探索,20251005_05_01,16,0.65987915,1.7960838,1.4038018,7.264181,1,1,0.5625,4,8,10,11
T3,探索,20251005_05_02,11,0.82298136,1.7772602,1.3924363,6.2124276,1,1,0.8181818181818182,2,4,5,6
T3,探索,20251005_05_03,17,0.37331805,0.89542127,1.3384398,10.29626,1,1,0.5294117647058824,5,8,11,12
T3,探索,20251005_05_04,14,0.6284572,1.3041312,1.5794553,8.663525,1,2,0.6428571428571429,3,6,6,6
T3,探索,20251005_05_05,15,0.46875802,1.3266156,1.6799686,10.31671,0,1,0.6,1,3,8,9
T3,探索,20251005_05_06,16,0.47735873,1.2199601,1.859269,11.419067,0,1,0.5625,0,4,6,11
T3,探索,20251005_05_07,18,0.6327862,1.3884234,1.6301557,9.21491,1,1,0.5,2,10,11,11
T3,探索,20251005_05_08,14,0.74675983,1.6928766,1.361872,7.469807,1,2,0.6428571428571429,2,6,7,8
T3,探索,20251005_05_09,17,0.4043292,0.97093004,1.4598714,11.125093,0,0,0.5294117647058824,2,8,10,13
T3,探索,20251005_05_10,16,0.52357084,1.3742291,1.5785326,9.426866,0,1,0.5625,1,7,9,10
T3,探索,20251005_05_11,11,0.57227033,1.3739349,1.6226768,8.9684305,1,1,0.8181818181818182,0,0,1,5
T3,探索,20251005_05_12,16,0.4043292,1.1435183,1.5079248,9.939243,0,2,0.5625,2,7,9,10
T3,探索,20251005_08_01,16,0.81449836,1.6887739,1.4907129,7.5824094,1,2,0.5625,2,8,9,10
T3,探索,20251005_08_03,16,0.49166667,1.0609131,2.2251437,12.727425,1,2,0.5625,0,3,6,8
T3,探索,20251005_08_04,12,0.46875802,1.1810689,1.5668557,9.499761,0,0,0.75,0,2,4,5
T3,探索,20251005_08_05,13,0.7121182,1.6496342,1.7373389,8.989749,1,2,0.6923076923076923,0,1,4,6
T3,探索,20251005_08_06,14,0.62088144,1.5152457,1.677478,8.782432,0,1,0.6428571428571429,1,4,6,7
